0|E3|121|SAN FELIPE-MILAOR|SAN FELIPE MILAOR CAM. SUR|5|512|2015-04-03T00:00:00Z|36
0|E3|1210|STO TOMAS 2 - MAGARAO|Sto Tomas, Magarao, Camarines Sur|3|524|2018-01-11T00:00:00Z|45
0|E3|1211|CAROLINA 5|Brgy Carolina, Naga City, Camarines Sur|4|512|2018-01-12T00:00:00Z|16
0|E3|1212|RESERVED|RESERVED|5|525|2018-01-19T00:00:00Z|-1
0|E3|1213|RESERVED|RESERVED|2|524|2018-01-15T00:00:00Z|55
0|E3|1214|IRAYA SAN ANTONIO|san antonio, bombon cam sur|5|524|2018-01-16T00:00:00Z|15
0|E3|1215|SAN ISIDRO 2 - MAGARAO|San Isidro, Magarao, Camarines Sur|3|524|2018-01-18T00:00:00Z|15
0|E3|1216|LERMA|Z4 Lerma, Naga city, Camarines Sur|4|500|2018-01-18T00:00:00Z|9
0|E3|1217|STO DOMINGO - MILAOR|Sto Domingo, Milaor, Camarines Sur|2|512|2018-01-24T00:00:00Z|9
0|E3|1218|DECA|Cararayan Naga city Cam Sur|2|500|2018-01-26T00:00:00Z|9
0|E3|1219|CONCEPCION GRANDE|Concepcion grande Naga City Sur|1|512|2018-01-22T00:00:00Z|16
0|E3|122|RESERVED|RESERVED|5|501|2015-04-03T00:00:00Z|-1
0|E3|1220|CAMALIGAN 1|San Roque, Camaligan, Cam sur|3|512|2018-01-24T00:00:00Z|16
0|E3|1221|RESERVED|RESERVED|5|525|2018-01-26T00:00:00Z|-1
0|E3|1222|PACOL 6|Z2 Pacol, Naga City, Cam Sur|3|512|2018-01-25T00:00:00Z|16
0|E3|1223|RESERVED|RESERVED|2|525|2018-01-30T00:00:00Z|-1
0|E3|1224|FLORDELIZ 3|Brgy Flordeliz, Milaor, Camarines Sur|4|512|2014-09-25T00:00:00Z|16
0|E3|1225|RESERVED|RESERVED|4|501|2018-02-07T00:00:00Z|-1
0|E3|1226|CABANBANAN|Cabanbanan, Calabanga Cam Sur|5|502|2018-01-30T00:00:00Z|17
0|E3|1227|BARLIN CENTER|Peñafrancia Ave., Naga City Cam Sur|5|512|2018-02-01T00:00:00Z|16
0|E3|1228|CAMALIGAN 2|San Roque, Camaligan, Cam Sur|3|512|2018-02-07T00:00:00Z|16
0|E3|1229|SAN ROQUE - MILAOR|Del Rosario, Milaor, Camarines Sur|4|512|2018-02-07T00:00:00Z|9
0|E3|123|RESERVED|RESERVED|4|501|2017-05-04T00:00:00Z|-1
0|E3|1230|PANICUASON 3|Panicuason, Camarines Sur|4|512|2018-02-15T00:00:00Z|16
0|E3|1231|DEL ROSARIO 4|Del Rosario, Milaor, Cam Sur|2|512|2018-02-23T00:00:00Z|9
0|E3|1232|RESERVED|RESERVED|2|525|2018-02-21T00:00:00Z|-1
0|E3|1233|CAMALIGAN 3|Z4 Marupit, Camaligan, Cam Sur|3|512|2018-02-21T00:00:00Z|16
